Mismatch at pos (1309, 523) cpu: 5.90595e-06 gpu: 5.90695e-06
Mismatch at pos (1309, 524) cpu: -3.95886e-06 gpu: -3.961e-06
Mismatch at pos (1309, 525) cpu: -1.38134e-05 gpu: -1.38125e-05
Mismatch at pos (1309, 526) cpu: -2.36147e-05 gpu: -2.36168e-05
Mismatch at pos (1309, 528) cpu: -4.29305e-05 gpu: -4.29336e-05
Mismatch at pos (1309, 529) cpu: -5.23745e-05 gpu: -5.23779e-05
Mismatch at pos (1309, 530) cpu: -6.16272e-05 gpu: -6.16326e-05
Mismatch at pos (1309, 531) cpu: -7.066e-05 gpu: -7.06663e-05
Mismatch at pos (1309, 532) cpu: -7.94366e-05 gpu: -7.94453e-05
Mismatch at pos (1309, 533) cpu: -8.79316e-05 gpu: -8.79376e-05
Mismatch at pos (1309, 534) cpu: -9.61063e-05 gpu: -9.61139e-05
Mismatch at pos (1309, 536) cpu: -0.000111392 gpu: -0.000111401
Mismatch at pos (1309, 538) cpu: -0.000125076 gpu: -0.000125085
Mismatch at pos (1309, 540) cpu: -0.000136963 gpu: -0.000136974
Mismatch at pos (1309, 542) cpu: -0.00014688 gpu: -0.00014689
Mismatch at pos (1309, 564) cpu: -0.000108145 gpu: -0.00010815
Mismatch at pos (1309, 565) cpu: -0.000100526 gpu: -0.000100521
Mismatch at pos (1309, 566) cpu: -9.25341e-05 gpu: -9.25379e-05
Mismatch at pos (1309, 568) cpu: -7.55895e-05 gpu: -7.55944e-05
Mismatch at pos (1309, 570) cpu: -5.75597e-05 gpu: -5.75632e-05
Mismatch at pos (1309, 576) cpu: 4.07274e-07 gpu: 4.07026e-07
Mismatch at pos (1309, 578) cpu: 2.00943e-05 gpu: 2.00955e-05
Mismatch at pos (1309, 580) cpu: 3.94917e-05 gpu: 3.94955e-05
Mismatch at pos (1309, 582) cpu: 5.83211e-05 gpu: 5.83257e-05
Mismatch at pos (1309, 584) cpu: 7.63118e-05 gpu: 7.63161e-05
Mismatch at pos (1309, 586) cpu: 9.32048e-05 gpu: 9.32104e-05
Mismatch at pos (1309, 588) cpu: 0.000108757 gpu: 0.000108763
Mismatch at pos (1309, 589) cpu: 0.000115962 gpu: 0.000115966
Mismatch at pos (1309, 615) cpu: 0.000117889 gpu: 0.000117884
Mismatch at pos (1309, 617) cpu: 0.00010331 gpu: 0.000103304
Mismatch at pos (1309, 619) cpu: 8.72468e-05 gpu: 8.72418e-05
Mismatch at pos (1309, 623) cpu: 5.16021e-05 gpu: 5.15996e-05
Mismatch at pos (1309, 628) cpu: 3.14331e-06 gpu: 3.14416e-06
Mismatch at pos (1309, 629) cpu: -6.72358e-06 gpu: -6.72197e-06
Mismatch at pos (1309, 630) cpu: -1.65668e-05 gpu: -1.65652e-05
Mismatch at pos (1309, 631) cpu: -2.63511e-05 gpu: -2.63463e-05
Mismatch at pos (1309, 632) cpu: -3.60392e-05 gpu: -3.60363e-05
Mismatch at pos (1309, 633) cpu: -4.55997e-05 gpu: -4.55917e-05
Mismatch at pos (1309, 634) cpu: -5.49935e-05 gpu: -5.49877e-05
Mismatch at pos (1309, 635) cpu: -6.41911e-05 gpu: -6.41817e-05
Mismatch at pos (1309, 636) cpu: -7.31551e-05 gpu: -7.31501e-05
Mismatch at pos (1309, 637) cpu: -8.18607e-05 gpu: -8.18485e-05
Mismatch at pos (1309, 639) cpu: -9.83486e-05 gpu: -9.83383e-05
Mismatch at pos (1309, 641) cpu: -0.000113423 gpu: -0.000113416
Mismatch at pos (1309, 643) cpu: -0.00012687 gpu: -0.000126859
Mismatch at pos (1309, 656) cpu: -0.000163808 gpu: -0.00016382
Mismatch at pos (1309, 658) cpu: -0.000160856 gpu: -0.000160868
Mismatch at pos (1309, 667) cpu: -0.000120332 gpu: -0.000120337
Mismatch at pos (1309, 676) cpu: -4.55645e-05 gpu: -4.5561e-05
Mismatch at pos (1309, 678) cpu: -2.63176e-05 gpu: -2.63152e-05
Mismatch at pos (1309, 679) cpu: -1.65331e-05 gpu: -1.65341e-05
Mismatch at pos (1309, 680) cpu: -6.69258e-06 gpu: -6.6907e-06
Mismatch at pos (1309, 681) cpu: 3.17504e-06 gpu: 3.1747e-06
Mismatch at pos (1309, 682) cpu: 1.30282e-05 gpu: 1.30313e-05
Mismatch at pos (1309, 684) cpu: 3.25622e-05 gpu: 3.25663e-05
Mismatch at pos (1309, 686) cpu: 5.16281e-05 gpu: 5.16317e-05
Mismatch at pos (1309, 688) cpu: 6.99496e-05 gpu: 6.99542e-05
Mismatch at pos (1309, 690) cpu: 8.72653e-05 gpu: 8.72705e-05
Mismatch at pos (1309, 692) cpu: 0.000103326 gpu: 0.000103334
Mismatch at pos (1309, 693) cpu: 0.000110823 gpu: 0.000110818
Mismatch at pos (1309, 694) cpu: 0.000117901 gpu: 0.000117911
Mismatch at pos (1309, 695) cpu: 0.000124578 gpu: 0.00012457
Mismatch at pos (1309, 696) cpu: 0.000130775 gpu: 0.00013079
Mismatch at pos (1309, 697) cpu: 0.000136537 gpu: 0.000136529
Mismatch at pos (1309, 698) cpu: 0.000141777 gpu: 0.000141785
Mismatch at pos (1309, 699) cpu: 0.000146533 gpu: 0.000146524
Mismatch at pos (1309, 700) cpu: 0.000150738 gpu: 0.000150746
Mismatch at pos (1309, 704) cpu: 0.000162058 gpu: 0.000162067
Mismatch at pos (1309, 715) cpu: 0.000145237 gpu: 0.000145246
Mismatch at pos (1309, 717) cpu: 0.000134951 gpu: 0.000134959
Mismatch at pos (1309, 721) cpu: 0.000108733 gpu: 0.000108738
Mismatch at pos (1309, 732) cpu: 1.02397e-05 gpu: 1.02408e-05
Mismatch at pos (1309, 733) cpu: 3.77584e-07 gpu: 3.78173e-07
Mismatch at pos (1309, 734) cpu: -9.48699e-06 gpu: -9.48498e-06
Mismatch at pos (1309, 735) cpu: -1.93161e-05 gpu: -1.93149e-05
Mismatch at pos (1309, 736) cpu: -2.90771e-05 gpu: -2.90748e-05
Mismatch at pos (1309, 737) cpu: -3.87314e-05 gpu: -3.87291e-05
Mismatch at pos (1309, 738) cpu: -4.8248e-05 gpu: -4.82457e-05
Mismatch at pos (1309, 739) cpu: -5.75892e-05 gpu: -5.75872e-05
Mismatch at pos (1309, 743) cpu: -9.25624e-05 gpu: -9.2558e-05
Mismatch at pos (1309, 744) cpu: -0.000100549 gpu: -0.000100544
Mismatch at pos (1309, 745) cpu: -0.000108174 gpu: -0.000108169
Mismatch at pos (1309, 746) cpu: -0.000115409 gpu: -0.000115398
Mismatch at pos (1309, 748) cpu: -0.000128606 gpu: -0.000128598
Mismatch at pos (1309, 750) cpu: -0.000139957 gpu: -0.000139947
Mismatch at pos (1309, 770) cpu: -0.000131249 gpu: -0.000131241
Mismatch at pos (1309, 772) cpu: -0.000118439 gpu: -0.000118433
Mismatch at pos (1309, 773) cpu: -0.000111382 gpu: -0.000111376
Mismatch at pos (1309, 774) cpu: -0.000103926 gpu: -0.000103916
Mismatch at pos (1309, 775) cpu: -9.60927e-05 gpu: -9.60865e-05
Mismatch at pos (1309, 776) cpu: -8.79155e-05 gpu: -8.79075e-05
Mismatch at pos (1309, 777) cpu: -7.9421e-05 gpu: -7.94162e-05
Mismatch at pos (1309, 784) cpu: -1.37818e-05 gpu: -1.37828e-05
Mismatch at pos (1309, 785) cpu: -3.93012e-06 gpu: -3.93093e-06
Mismatch at pos (1309, 786) cpu: 5.93811e-06 gpu: 5.93697e-06
Mismatch at pos (1309, 787) cpu: 1.57826e-05 gpu: 1.57815e-05
Mismatch at pos (1309, 788) cpu: 2.55725e-05 gpu: 2.55708e-05
Mismatch at pos (1309, 798) cpu: 0.000112841 gpu: 0.000112845
Mismatch at pos (1309, 799) cpu: 0.000119821 gpu: 0.000119815
Mismatch at pos (1309, 800) cpu: 0.000126349 gpu: 0.000126358
Mismatch at pos (1309, 802) cpu: 0.000138042 gpu: 0.000138052
Mismatch at pos (1309, 804) cpu: 0.000147749 gpu: 0.000147764
Mismatch at pos (1309, 806) cpu: 0.000155334 gpu: 0.000155351
Mismatch at pos (1309, 808) cpu: 0.000160689 gpu: 0.000160705
Mismatch at pos (1309, 810) cpu: 0.00016373 gpu: 0.000163743
Mismatch at pos (1309, 833) cpu: 4.63251e-05 gpu: 4.63207e-05
Mismatch at pos (1309, 835) cpu: 2.7098e-05 gpu: 2.70935e-05
Mismatch at pos (1309, 837) cpu: 7.48075e-06 gpu: 7.47835e-06
Mismatch at pos (1309, 838) cpu: -2.38827e-06 gpu: -2.38672e-06
Mismatch at pos (1309, 839) cpu: -1.2244e-05 gpu: -1.22447e-05
Mismatch at pos (1309, 840) cpu: -2.20587e-05 gpu: -2.2057e-05
Mismatch at pos (1309, 846) cpu: -7.80666e-05 gpu: -7.80618e-05
Mismatch at pos (1309, 847) cpu: -8.66062e-05 gpu: -8.66022e-05
Mismatch at pos (1309, 848) cpu: -9.48356e-05 gpu: -9.48318e-05
Mismatch at pos (1309, 854) cpu: -0.000136098 gpu: -0.00013609
Mismatch at pos (1309, 856) cpu: -0.000146183 gpu: -0.000146169
Mismatch at pos (1309, 858) cpu: -0.000154163 gpu: -0.000154144
Mismatch at pos (1309, 859) cpu: -0.000157306 gpu: -0.00015732
Mismatch at pos (1309, 860) cpu: -0.000159917 gpu: -0.000159903
Mismatch at pos (1309, 861) cpu: -0.000161921 gpu: -0.000161938
Mismatch at pos (1309, 862) cpu: -0.000163371 gpu: -0.000163362
Mismatch at pos (1309, 863) cpu: -0.000164206 gpu: -0.000164225
Mismatch at pos (1309, 865) cpu: -0.000164129 gpu: -0.000164147
Mismatch at pos (1309, 867) cpu: -0.000161697 gpu: -0.00016171
Mismatch at pos (1309, 869) cpu: -0.000156938 gpu: -0.000156946
Mismatch at pos (1309, 870) cpu: -0.00015372 gpu: -0.000153711
Mismatch at pos (1309, 872) cpu: -0.000145615 gpu: -0.0001456
Mismatch at pos (1309, 874) cpu: -0.000135415 gpu: -0.000135397
Mismatch at pos (1309, 876) cpu: -0.000123265 gpu: -0.000123244
Mismatch at pos (1309, 877) cpu: -0.000116502 gpu: -0.000116494
Mismatch at pos (1309, 878) cpu: -0.000109335 gpu: -0.000109318
Mismatch at pos (1309, 879) cpu: -0.000101764 gpu: -0.000101758
Mismatch at pos (1309, 880) cpu: -9.38354e-05 gpu: -9.38231e-05
Mismatch at pos (1309, 882) cpu: -7.69864e-05 gpu: -7.69794e-05
Mismatch at pos (1309, 884) cpu: -5.90305e-05 gpu: -5.90286e-05
Mismatch at pos (1309, 887) cpu: -3.05894e-05 gpu: -3.05913e-05
Mismatch at pos (1309, 889) cpu: -1.10227e-05 gpu: -1.10244e-05
Mismatch at pos (1309, 890) cpu: -1.1648e-06 gpu: -1.16378e-06
Mismatch at pos (1309, 891) cpu: 8.70284e-06 gpu: 8.70063e-06
Mismatch at pos (1309, 892) cpu: 1.8533e-05 gpu: 1.85345e-05
Mismatch at pos (1309, 893) cpu: 2.83036e-05 gpu: 2.82998e-05
Mismatch at pos (1309, 894) cpu: 3.79636e-05 gpu: 3.79659e-05
Mismatch at pos (1309, 895) cpu: 4.74972e-05 gpu: 4.74923e-05
Mismatch at pos (1309, 897) cpu: 6.60076e-05 gpu: 6.6002e-05
Mismatch at pos (1309, 901) cpu: 9.99243e-05 gpu: 9.99196e-05
Mismatch at pos (1309, 903) cpu: 0.000114845 gpu: 0.00011484
Mismatch at pos (1309, 909) cpu: 0.000148961 gpu: 0.000148953
Mismatch at pos (1309, 910) cpu: 0.000152881 gpu: 0.000152867
Mismatch at pos (1309, 912) cpu: 0.000159045 gpu: 0.000159034
Mismatch at pos (1309, 914) cpu: 0.000162921 gpu: 0.000162911
Mismatch at pos (1309, 916) cpu: 0.000164453 gpu: 0.000164444
Mismatch at pos (1309, 929) cpu: 0.000118981 gpu: 0.000118975
Mismatch at pos (1309, 930) cpu: 0.000111953 gpu: 0.000111948
Mismatch at pos (1309, 931) cpu: 0.000104527 gpu: 0.00010452
Mismatch at pos (1309, 932) cpu: 9.67236e-05 gpu: 9.67186e-05
Mismatch at pos (1309, 933) cpu: 8.85718e-05 gpu: 8.8565e-05
Mismatch at pos (1309, 934) cpu: 8.01033e-05 gpu: 8.00966e-05
Mismatch at pos (1309, 935) cpu: 7.13427e-05 gpu: 7.13377e-05
Mismatch at pos (1309, 936) cpu: 6.23308e-05 gpu: 6.23242e-05
Mismatch at pos (1309, 937) cpu: 5.30897e-05 gpu: 5.30855e-05
Mismatch at pos (1309, 938) cpu: 4.36603e-05 gpu: 4.36568e-05
Mismatch at pos (1309, 939) cpu: 3.40724e-05 gpu: 3.40704e-05
Mismatch at pos (1309, 941) cpu: 1.4565e-05 gpu: 1.4564e-05
Mismatch at pos (1309, 943) cpu: -5.1516e-06 gpu: -5.15267e-06
Mismatch at pos (1309, 944) cpu: -1.50004e-05 gpu: -1.50015e-05
Mismatch at pos (1309, 945) cpu: -2.47938e-05 gpu: -2.47956e-05
Mismatch at pos (1309, 946) cpu: -3.44995e-05 gpu: -3.45022e-05
Mismatch at pos (1309, 947) cpu: -4.4079e-05 gpu: -4.40829e-05
Mismatch at pos (1309, 948) cpu: -5.35022e-05 gpu: -5.35072e-05
Mismatch at pos (1309, 949) cpu: -6.27308e-05 gpu: -6.27359e-05
Mismatch at pos (1309, 950) cpu: -7.17348e-05 gpu: -7.17411e-05
Mismatch at pos (1309, 951) cpu: -8.04816e-05 gpu: -8.04873e-05
Mismatch at pos (1309, 952) cpu: -8.89368e-05 gpu: -8.89426e-05
Mismatch at pos (1309, 963) cpu: -0.000155092 gpu: -0.000155101
Mismatch at pos (1309, 964) cpu: -0.000158089 gpu: -0.000158097
Mismatch at pos (1309, 965) cpu: -0.00016053 gpu: -0.000160541
Mismatch at pos (1309, 966) cpu: -0.000162379 gpu: -0.00016239
Mismatch at pos (1309, 967) cpu: -0.000163657 gpu: -0.000163667
Mismatch at pos (1309, 968) cpu: -0.000164334 gpu: -0.000164348
Mismatch at pos (1309, 969) cpu: -0.000164433 gpu: -0.000164446
Mismatch at pos (1309, 970) cpu: -0.000163928 gpu: -0.000163942
Mismatch at pos (1309, 971) cpu: -0.000162841 gpu: -0.000162859
Mismatch at pos (1309, 972) cpu: -0.000161168 gpu: -0.000161179
Mismatch at pos (1309, 973) cpu: -0.000158911 gpu: -0.000158929
Mismatch at pos (1309, 975) cpu: -0.000152699 gpu: -0.000152711
Mismatch at pos (1309, 977) cpu: -0.000144291 gpu: -0.000144301
Mismatch at pos (1309, 981) cpu: -0.000121398 gpu: -0.000121403
Mismatch at pos (1309, 983) cpu: -0.00010724 gpu: -0.000107247
Mismatch at pos (1309, 984) cpu: -9.95756e-05 gpu: -9.95816e-05
Mismatch at pos (1309, 985) cpu: -9.15406e-05 gpu: -9.15483e-05
Mismatch at pos (1309, 987) cpu: -7.45258e-05 gpu: -7.45305e-05
Mismatch at pos (1309, 989) cpu: -5.64379e-05 gpu: -5.64415e-05
Mismatch at pos (1309, 991) cpu: -3.75384e-05 gpu: -3.75404e-05
Mismatch at pos (1309, 993) cpu: -1.80982e-05 gpu: -1.80999e-05
Mismatch at pos (1309, 995) cpu: 1.60201e-06 gpu: 1.6011e-06
Mismatch at pos (1309, 1004) cpu: 8.59342e-05 gpu: 8.5938e-05
Mismatch at pos (1309, 1005) cpu: 9.41848e-05 gpu: 9.41911e-05
Mismatch at pos (1309, 1007) cpu: 0.000109649 gpu: 0.000109654
Mismatch at pos (1309, 1012) cpu: 0.000140982 gpu: 0.000140993
Mismatch at pos (1309, 1014) cpu: 0.000150109 gpu: 0.000150119
Mismatch at pos (1309, 1016) cpu: 0.000157075 gpu: 0.000157086
Mismatch at pos (1309, 1018) cpu: 0.000161784 gpu: 0.000161794
Mismatch at pos (1309, 1038) cpu: 8.62316e-05 gpu: 8.62355e-05
Mismatch at pos (1309, 1040) cpu: 6.88419e-05 gpu: 6.88475e-05
Mismatch at pos (1309, 1041) cpu: 5.97664e-05 gpu: 5.97631e-05
Mismatch at pos (1309, 1042) cpu: 5.04639e-05 gpu: 5.04686e-05
Mismatch at pos (1309, 1043) cpu: 4.09911e-05 gpu: 4.09875e-05
Mismatch at pos (1309, 1044) cpu: 3.13601e-05 gpu: 3.13639e-05
Mismatch at pos (1309, 1045) cpu: 2.16269e-05 gpu: 2.16235e-05
Mismatch at pos (1309, 1046) cpu: 1.18075e-05 gpu: 1.18094e-05
Mismatch at pos (1309, 1047) cpu: 1.95174e-06 gpu: 1.94974e-06
Mismatch at pos (1309, 1048) cpu: -7.91589e-06 gpu: -7.91467e-06
Mismatch at pos (1309, 1050) cpu: -2.75247e-05 gpu: -2.75256e-05
Mismatch at pos (1309, 1055) cpu: -7.4217e-05 gpu: -7.4213e-05
Mismatch at pos (1309, 1057) cpu: -9.12555e-05 gpu: -9.12505e-05
Mismatch at pos (1309, 1059) cpu: -0.000106984 gpu: -0.000106979
Mismatch at pos (1309, 1061) cpu: -0.000121174 gpu: -0.000121167
Mismatch at pos (1309, 1070) cpu: -0.000161105 gpu: -0.000161113
Mismatch at pos (1309, 1071) cpu: -0.000162799 gpu: -0.000162808
Mismatch at pos (1309, 1072) cpu: -0.00016391 gpu: -0.000163921
Mismatch at pos (1309, 1073) cpu: -0.000164428 gpu: -0.000164436
Mismatch at pos (1309, 1074) cpu: -0.000164353 gpu: -0.00016437
Mismatch at pos (1309, 1076) cpu: -0.000162431 gpu: -0.000162451
Mismatch at pos (1309, 1078) cpu: -0.000158177 gpu: -0.000158195
Mismatch at pos (1309, 1080) cpu: -0.000151651 gpu: -0.00015166
Mismatch at pos (1309, 1081) cpu: -0.000147574 gpu: -0.000147565
Mismatch at pos (1309, 1083) cpu: -0.000137819 gpu: -0.00013781
Mismatch at pos (1309, 1086) cpu: -0.000119518 gpu: -0.000119514
Mismatch at pos (1309, 1087) cpu: -0.000112525 gpu: -0.000112521
Mismatch at pos (1309, 1088) cpu: -0.000105134 gpu: -0.000105128
Mismatch at pos (1309, 1094) cpu: -5.38332e-05 gpu: -5.38309e-05
Mismatch at pos (1309, 1095) cpu: -4.44157e-05 gpu: -4.44179e-05
Mismatch at pos (1309, 1099) cpu: -5.50105e-06 gpu: -5.49968e-06
Mismatch at pos (1309, 1100) cpu: 4.36801e-06 gpu: 4.36872e-06
Mismatch at pos (1309, 1101) cpu: 1.42155e-05 gpu: 1.42203e-05
Mismatch at pos (1309, 1103) cpu: 3.37275e-05 gpu: 3.37351e-05
Mismatch at pos (1309, 1105) cpu: 5.27562e-05 gpu: 5.27635e-05
Mismatch at pos (1309, 1107) cpu: 7.10278e-05 gpu: 7.10346e-05
Mismatch at pos (1309, 1108) cpu: 7.98037e-05 gpu: 7.97997e-05
Mismatch at pos (1309, 1109) cpu: 8.82763e-05 gpu: 8.82831e-05
Mismatch at pos (1309, 1110) cpu: 9.64485e-05 gpu: 9.64419e-05
Mismatch at pos (1309, 1111) cpu: 0.000104253 gpu: 0.000104261
Mismatch at pos (1309, 1112) cpu: 0.000111702 gpu: 0.000111698
Mismatch at pos (1309, 1113) cpu: 0.000118727 gpu: 0.000118739
Mismatch at pos (1309, 1115) cpu: 0.000131499 gpu: 0.00013151
Mismatch at pos (1309, 1116) cpu: 0.000137205 gpu: 0.000137197
Mismatch at pos (1309, 1117) cpu: 0.00014238 gpu: 0.000142388
Mismatch at pos (1309, 1118) cpu: 0.000147081 gpu: 0.00014707
Mismatch at pos (1309, 1120) cpu: 0.000154841 gpu: 0.000154825
Mismatch at pos (1309, 1122) cpu: 0.000160372 gpu: 0.000160358
Mismatch at pos (1309, 1127) cpu: 0.000164012 gpu: 0.000164
Mismatch at pos (1309, 1129) cpu: 0.000161345 gpu: 0.000161331
Mismatch at pos (1309, 1131) cpu: 0.000156352 gpu: 0.000156341
Mismatch at pos (1309, 1138) cpu: 0.000121929 gpu: 0.000121935
Mismatch at pos (1309, 1152) cpu: -8.16907e-07 gpu: -8.17076e-07
Mismatch at pos (1309, 1153) cpu: -1.06766e-05 gpu: -1.06778e-05
Mismatch at pos (1309, 1155) cpu: -3.02485e-05 gpu: -3.02497e-05
Mismatch at pos (1309, 1156) cpu: -3.98914e-05 gpu: -3.98885e-05
Mismatch at pos (1309, 1158) cpu: -5.87068e-05 gpu: -5.87039e-05
Mismatch at pos (1309, 1161) cpu: -8.52628e-05 gpu: -8.52667e-05
Mismatch at pos (1309, 1163) cpu: -0.000101484 gpu: -0.000101492
Mismatch at pos (1309, 1164) cpu: -0.00010906 gpu: -0.000109067
Mismatch at pos (1309, 1165) cpu: -0.000116246 gpu: -0.000116259
Mismatch at pos (1309, 1166) cpu: -0.000123013 gpu: -0.000123024
Mismatch at pos (1309, 1167) cpu: -0.00012934 gpu: -0.00012935
Mismatch at pos (1309, 1168) cpu: -0.000135196 gpu: -0.000135209
Mismatch at pos (1309, 1169) cpu: -0.000140573 gpu: -0.000140581
Mismatch at pos (1309, 1170) cpu: -0.000145437 gpu: -0.000145447
Mismatch at pos (1309, 1172) cpu: -0.000153585 gpu: -0.000153594
Mismatch at pos (1309, 1178) cpu: -0.000164468 gpu: -0.000164478
Mismatch at pos (1309, 1183) cpu: -0.000157401 gpu: -0.000157411
Mismatch at pos (1309, 1191) cpu: -0.000117591 gpu: -0.0001176
Mismatch at pos (1309, 1195) cpu: -8.68907e-05 gpu: -8.68963e-05
Mismatch at pos (1309, 1197) cpu: -6.95478e-05 gpu: -6.9554e-05
Mismatch at pos (1309, 1199) cpu: -5.12064e-05 gpu: -5.12115e-05
Mismatch at pos (1309, 1201) cpu: -3.21305e-05 gpu: -3.21336e-05
Mismatch at pos (1309, 1202) cpu: -2.24021e-05 gpu: -2.24038e-05
Mismatch at pos (1309, 1203) cpu: -1.25897e-05 gpu: -1.25923e-05
Mismatch at pos (1309, 1204) cpu: -2.73404e-06 gpu: -2.73561e-06
Mismatch at pos (1309, 1205) cpu: 7.13249e-06 gpu: 7.13064e-06
Mismatch at pos (1309, 1206) cpu: 1.69737e-05 gpu: 1.69718e-05
Mismatch at pos (1309, 1207) cpu: 2.67515e-05 gpu: 2.67506e-05
Mismatch at pos (1309, 1208) cpu: 3.64379e-05 gpu: 3.64345e-05
Mismatch at pos (1309, 1209) cpu: 4.59883e-05 gpu: 4.5986e-05
Mismatch at pos (1309, 1210) cpu: 5.53792e-05 gpu: 5.53719e-05
Mismatch at pos (1309, 1211) cpu: 6.45659e-05 gpu: 6.45592e-05
Mismatch at pos (1309, 1212) cpu: 7.35236e-05 gpu: 7.35143e-05
Mismatch at pos (1309, 1213) cpu: 8.22137e-05 gpu: 8.22029e-05
Mismatch at pos (1309, 1214) cpu: 9.06095e-05 gpu: 9.05984e-05
Mismatch at pos (1309, 1215) cpu: 9.86787e-05 gpu: 9.86671e-05
Mismatch at pos (1309, 1216) cpu: 0.000106392 gpu: 0.000106384
Mismatch at pos (1309, 1217) cpu: 0.000113723 gpu: 0.000113713
Mismatch at pos (1309, 1222) cpu: 0.000143753 gpu: 0.000143768
Mismatch at pos (1309, 1223) cpu: 0.000148293 gpu: 0.000148301
Mismatch at pos (1309, 1224) cpu: 0.000152282 gpu: 0.000152306
Mismatch at pos (1309, 1225) cpu: 0.000155743 gpu: 0.000155759
Mismatch at pos (1309, 1226) cpu: 0.000158621 gpu: 0.000158647
Mismatch at pos (1309, 1227) cpu: 0.000160953 gpu: 0.000160969
Mismatch at pos (1309, 1228) cpu: 0.000162683 gpu: 0.000162702
Mismatch at pos (1309, 1229) cpu: 0.000163849 gpu: 0.000163865
Mismatch at pos (1309, 1230) cpu: 0.000164407 gpu: 0.00016442
Mismatch at pos (1309, 1231) cpu: 0.000164389 gpu: 0.000164399
Mismatch at pos (1309, 1232) cpu: 0.000163762 gpu: 0.000163775
Mismatch at pos (1309, 1233) cpu: 0.000162562 gpu: 0.000162571
Mismatch at pos (1309, 1234) cpu: 0.000160763 gpu: 0.000160776
Mismatch at pos (1309, 1239) cpu: 0.000143349 gpu: 0.000143339
Mismatch at pos (1309, 1241) cpu: 0.000132661 gpu: 0.000132651
Mismatch at pos (1309, 1242) cpu: 0.000126591 gpu: 0.000126583
Mismatch at pos (1309, 1243) cpu: 0.000120066 gpu: 0.000120053
Mismatch at pos (1309, 1244) cpu: 0.000113103 gpu: 0.000113097
Mismatch at pos (1309, 1245) cpu: 0.000105742 gpu: 0.000105732
Mismatch at pos (1309, 1246) cpu: 9.79956e-05 gpu: 9.79861e-05
Mismatch at pos (1309, 1247) cpu: 8.98979e-05 gpu: 8.98895e-05
Mismatch at pos (1309, 1248) cpu: 8.14751e-05 gpu: 8.14678e-05
Mismatch at pos (1309, 1250) cpu: 6.37826e-05 gpu: 6.37789e-05
Mismatch at pos (1309, 1255) cpu: 1.61273e-05 gpu: 1.61283e-05
Mismatch at pos (1309, 1256) cpu: 6.28576e-06 gpu: 6.28529e-06
Mismatch at pos (1309, 1257) cpu: -3.58295e-06 gpu: -3.58226e-06
Mismatch at pos (1309, 1265) cpu: -7.91103e-05 gpu: -7.91155e-05
Mismatch at pos (1309, 1267) cpu: -9.58023e-05 gpu: -9.58088e-05
Mismatch at pos (1309, 1280) cpu: -0.000162141 gpu: -0.000162133
Mismatch at pos (1309, 1282) cpu: -0.00016429 gpu: -0.00016428
Mismatch at pos (1309, 1284) cpu: -0.000164074 gpu: -0.000164064
Mismatch at pos (1309, 1286) cpu: -0.000161498 gpu: -0.000161484
Mismatch at pos (1309, 1288) cpu: -0.0001566 gpu: -0.000156586
Mismatch at pos (1309, 1290) cpu: -0.000149451 gpu: -0.000149434
Mismatch at pos (1309, 1292) cpu: -0.000140146 gpu: -0.000140134
Mismatch at pos (1309, 1293) cpu: -0.00013473 gpu: -0.000134721
Mismatch at pos (1309, 1295) cpu: -0.000122464 gpu: -0.000122455
Mismatch at pos (1309, 1297) cpu: -0.000108437 gpu: -0.000108429
Mismatch at pos (1309, 1299) cpu: -9.28508e-05 gpu: -9.28469e-05
Mismatch at pos (1309, 1306) cpu: -2.94162e-05 gpu: -2.94189e-05
Mismatch at pos (1309, 1307) cpu: -1.96602e-05 gpu: -1.96627e-05
Mismatch at pos (1309, 1308) cpu: -9.83255e-06 gpu: -9.83505e-06
Mismatch at pos (1309, 1309) cpu: 2.97547e-08 gpu: 2.60627e-08
Mismatch at pos (1309, 1310) cpu: 9.89195e-06 gpu: 9.89012e-06
Mismatch at pos (1309, 1311) cpu: 1.97187e-05 gpu: 1.97147e-05
Mismatch at pos (1309, 1312) cpu: 2.94736e-05 gpu: 2.94723e-05
Mismatch at pos (1309, 1313) cpu: 3.91247e-05 gpu: 3.91196e-05
Mismatch at pos (1309, 1315) cpu: 5.79678e-05 gpu: 5.79625e-05
Mismatch at pos (1309, 1317) cpu: 7.59785e-05 gpu: 7.59705e-05
Mismatch at pos (1309, 1319) cpu: 9.28948e-05 gpu: 9.28857e-05
Mismatch at pos (1309, 1320) cpu: 0.000100864 gpu: 0.00010086
Mismatch at pos (1309, 1321) cpu: 0.000108478 gpu: 0.000108466
Mismatch at pos (1309, 1326) cpu: 0.000140177 gpu: 0.000140165
Mismatch at pos (1309, 1327) cpu: 0.000145083 gpu: 0.000145073
Mismatch at pos (1309, 1328) cpu: 0.000149469 gpu: 0.000149457
Mismatch at pos (1309, 1329) cpu: 0.000153319 gpu: 0.000153308
Mismatch at pos (1309, 1330) cpu: 0.000156611 gpu: 0.000156602
Mismatch at pos (1309, 1331) cpu: 0.000159346 gpu: 0.000159338
Mismatch at pos (1309, 1333) cpu: 0.000163086 gpu: 0.000163078
Mismatch at pos (1309, 1337) cpu: 0.000163505 gpu: 0.000163494
Mismatch at pos (1309, 1339) cpu: 0.000160178 gpu: 0.000160167
Mismatch at pos (1309, 1341) cpu: 0.000154542 gpu: 0.000154534
